TIMESTAMP,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1499542725009,,66,,25.50%,,1696,47,,,38,,60,,,,18%,MIL is OFF1 codes,P0133,67.1%,,53,18,5,7,2017
1499542737019,,66,,6.70%,,1771,48,,,39,,52,,,,4%,MIL is OFF1 codes,P0133,54.1%,,53,18,5,7,2017
1499542749038,,66,,5.10%,,1572,31,,,39,,21,,,,2%,MIL is OFF1 codes,P0133,46.7%,,53,18,5,7,2017
1499542761058,,66,,8.20%,,1054,30,,,39,,2,,,,4%,MIL is OFF1 codes,P0133,53.7%,,53,18,5,7,2017
1499542773071,,66,,,,802,29,,,39,,0,,,,2%,MIL is OFF1 codes,P0133,63.5%,,53,18,5,7,2017
1499542785077,,68,,10.20%,,1019,42,,,39,,16,,,,7%,MIL is OFF1 codes,P0133,58.4%,,53,18,5,7,2017
1499542797086,,70,,9.00%,,1307,22,,,39,,10,,,,5%,MIL is OFF1 codes,P0133,56.5%,,53,18,5,7,2017
1499542809100,,72,,5.10%,,771,33,,,39,,0,,,,4%,MIL is OFF1 codes,P0133,62.4%,,53,18,5,7,2017
1499542821110,,74,,13.30%,,1169,34,,,39,,1,,,,5%,MIL is OFF1 codes,P0133,65.5%,,53,18,5,7,2017
1499542833120,,75,,,,791,31,,,39,,0,,,,3%,MIL is OFF1 codes,P0133,50.6%,,53,18,5,7,2017
1499542845131,,77,,,,774,30,,,39,,0,,,,3%,MIL is OFF1 codes,P0133,49.4%,,53,18,5,7,2017
1499542857143,,78,,,,772,39,,,39,,0,,,,2%,MIL is OFF1 codes,P0133,57.3%,,53,18,5,7,2017
1499542869154,,80,,13.30%,,1588,25,,,39,,27,,,,10%,MIL is OFF1 codes,P0133,57.6%,,53,18,5,7,2017
1499542881168,,81,,21.60%,,1894,42,,,40,,40,,,,11%,MIL is OFF1 codes,P0133,69.0%,,53,18,5,7,2017
1499542893178,,81,,,,878,60,,,40,,28,,,,3%,MIL is OFF1 codes,P0133,49.4%,,53,18,5,7,2017
1499542905188,,81,,25.50%,,2142,26,,,40,,48,,,,12%,MIL is OFF1 codes,P0133,69.4%,,53,18,5,7,2017
1499542917197,,80,,5.50%,,1541,66,,,41,,25,,,,4%,MIL is OFF1 codes,P0133,44.3%,,53,18,5,7,2017
1499542929212,,79,,5.90%,,1703,65,,,41,,27,,,,3%,MIL is OFF1 codes,P0133,52.5%,,53,18,5,7,2017
1499542941223,,79,,5.10%,,1158,23,,,41,,32,,,,6%,MIL is OFF1 codes,P0133,45.5%,,53,18,5,7,2017
1499542953236,,79,,8.20%,,1346,28,,,41,,17,,,,7%,MIL is OFF1 codes,P0133,50.2%,,53,18,5,7,2017
1499542965246,,79,,13.30%,,1099,34,,,42,,2,,,,6%,MIL is OFF1 codes,P0133,44.3%,,53,18,5,7,2017
1499542977256,,80,,,,747,32,,,42,,0,,,,3%,MIL is OFF1 codes,P0133,51.8%,,53,18,5,7,2017
1499542989268,,81,,,,764,31,,,42,,0,,,,3%,MIL is OFF1 codes,P0133,51.4%,,53,18,5,7,2017
1499543021149,,83,,,,763,30,,,42,,0,,,,2%,MIL is OFF1 codes,P0133,56.5%,,53,18,5,7,2017
1499543033162,,87,,5.10%,,823,72,,,43,,13,,,,3%,MIL is OFF1 codes,P0133,49.0%,,53,18,5,7,2017
1499543045176,,87,,6.30%,,1183,50,,,43,,8,,,,4%,MIL is OFF1 codes,P0133,45.5%,,53,18,5,7,2017
1499543057190,,88,,7.10%,,672,46,,,43,,1,,,,4%,MIL is OFF1 codes,P0133,48.2%,,53,18,5,7,2017
1499543072670,,89,,6.70%,,817,52,,,43,,1,,,,4%,MIL is OFF1 codes,P0133,45.9%,,53,18,5,7,2017
1499543084680,,,,7.10%,,727,,,,,,,,,,4%,MIL is OFF1 codes,P0133,52.9%,,40,21,5,7,2017
1499554512241,,57,,9.00%,,1219,70,,,35,,22,,,,4%,MIL is OFF1 codes,P0133,52.9%,,40,21,5,7,2017
1499554524250,,57,,23.10%,,1668,63,,,34,,41,,,,14%,MIL is OFF1 codes,P0133,57.6%,,40,21,5,7,2017
1499554536259,,57,,25.90%,,1862,56,,,33,,51,,,,13%,MIL is OFF1 codes,P0133,69.0%,,40,21,5,7,2017
1499554548276,,57,,23.50%,,1765,47,,,33,,58,,,,11%,MIL is OFF1 codes,P0133,68.2%,,40,21,5,7,2017
1499554560293,,57,,18.40%,,1919,44,,,33,,63,,,,11%,MIL is OFF1 codes,P0133,71.8%,,40,21,5,7,2017
1499554572306,,57,,13.30%,,1897,19,,,33,,51,,,,11%,MIL is OFF1 codes,P0133,64.3%,,40,21,5,7,2017
1499554584323,,56,,28.60%,,1701,27,,,33,,27,,,,9%,MIL is OFF1 codes,P0133,65.9%,,40,21,5,7,2017
1499554596331,,55,,39.60%,,2210,44,,,33,,41,,,,13%,MIL is OFF1 codes,P0133,66.7%,,40,21,5,7,2017
1499554608347,,56,,20.40%,,2414,50,,,33,,52,,,,11%,MIL is OFF1 codes,P0133,77.6%,,40,21,5,7,2017
1499554620356,,56,,16.90%,,1844,18,,,33,,62,,,,7%,MIL is OFF1 codes,P0133,71.4%,,40,21,5,7,2017
1499554632371,,55,,6.70%,,1978,35,,,33,,62,,,,4%,MIL is OFF1 codes,P0133,44.3%,,40,21,5,7,2017
1499554644386,,54,,6.70%,,1949,19,,,33,,61,,,,4%,MIL is OFF1 codes,P0133,44.3%,,40,21,5,7,2017
1499554656401,,52,,,,1475,77,,,33,,28,,,,4%,MIL is OFF1 codes,P0133,43.5%,,40,21,5,7,2017
1499554668418,,52,,31.40%,,2127,69,,,33,,48,,,,15%,MIL is OFF1 codes,P0133,70.2%,,40,21,5,7,2017
1499554680445,,53,,14.90%,,1637,24,,,33,,50,,,,12%,MIL is OFF1 codes,P0133,42.0%,,40,21,5,7,2017
1499554692456,,54,,13.70%,,1476,36,,,33,,51,,,,10%,MIL is OFF1 codes,P0133,61.2%,,40,21,5,7,2017
1499554704467,,54,,12.50%,,1585,73,,,33,,53,,,,6%,MIL is OFF1 codes,P0133,71.4%,,40,21,5,7,2017
1499554716478,,54,,27.50%,,1768,21,,,33,,43,,,,13%,MIL is OFF1 codes,P0133,67.8%,,40,21,5,7,2017
1499554728501,,54,,25.10%,,1435,27,,,33,,36,,,,15%,MIL is OFF1 codes,P0133,64.3%,,40,21,5,7,2017
1499554740514,,54,,,,885,71,,,33,,30,,,,2%,MIL is OFF1 codes,P0133,56.5%,,40,21,5,7,2017
1499554752524,,55,,22.70%,,1452,79,,,33,,45,,,,17%,MIL is OFF1 codes,P0133,51.8%,,40,21,5,7,2017
1499554764536,,56,,28.60%,,1573,59,,,33,,55,,,,13%,MIL is OFF1 codes,P0133,65.9%,,40,21,5,7,2017
1499554776545,,57,,21.20%,,1803,68,,,33,,60,,,,11%,MIL is OFF1 codes,P0133,69.4%,,40,21,5,7,2017
1499554788563,,57,,24.30%,,1985,20,,,33,,66,,,,10%,MIL is OFF1 codes,P0133,70.2%,,40,21,5,7,2017
1499554800581,,56,,6.30%,,1816,35,,,33,,53,,,,3%,MIL is OFF1 codes,P0133,44.3%,,40,21,5,7,2017
1499554812593,,55,,10.60%,,1721,20,,,33,,43,,,,3%,MIL is OFF1 codes,P0133,71.4%,,40,21,5,7,2017
1499554824603,,54,,21.20%,,1554,47,,,33,,57,,,,15%,MIL is OFF1 codes,P0133,66.7%,,40,21,5,7,2017
1499554836611,,54,,17.60%,,1832,50,,,33,,53,,,,7%,MIL is OFF1 codes,P0133,72.9%,,40,21,5,7,2017
1499554848628,,54,,19.60%,,1757,42,,,33,,56,,,,11%,MIL is OFF1 codes,P0133,69.0%,,40,21,5,7,2017
1499554860636,,54,,13.70%,,1615,23,,,33,,43,,,,10%,MIL is OFF1 codes,P0133,43.1%,,40,21,5,7,2017
1499554872643,,54,,6.30%,,1502,56,,,33,,37,,,,14%,MIL is OFF1 codes,P0133,52.9%,,40,21,5,7,2017
1499554884655,,56,,23.50%,,1818,19,,,33,,42,,,,12%,MIL is OFF1 codes,P0133,69.0%,,40,21,5,7,2017
1499554896668,,57,,5.90%,,1163,30,,,33,,11,,,,4%,MIL is OFF1 codes,P0133,56.5%,,40,21,5,7,2017
1499554908679,,57,,9.00%,,1299,26,,,33,,52,,,,28%,MIL is OFF1 codes,P0133,65.5%,,40,21,5,7,2017
1499554920692,,59,,7.50%,,2033,18,,,33,,41,,,,4%,MIL is OFF1 codes,P0133,48.2%,,40,21,5,7,2017
1499554932711,,59,,10.20%,,1663,42,,,33,,48,,,,4%,MIL is OFF1 codes,P0133,72.9%,,40,21,5,7,2017
1499554944722,,59,,27.80%,,1661,22,,,33,,51,,,,10%,MIL is OFF1 codes,P0133,64.3%,,40,21,5,7,2017
1499554956741,,59,,5.90%,,1563,26,,,33,,50,,,,8%,MIL is OFF1 codes,P0133,52.5%,,40,21,5,7,2017
1499554968761,,59,,13.30%,,1604,21,,,33,,42,,,,9%,MIL is OFF1 codes,P0133,68.2%,,40,21,5,7,2017
1499554980783,,59,,17.60%,,1318,44,,,33,,43,,,,8%,MIL is OFF1 codes,P0133,65.5%,,40,21,5,7,2017
1499554992799,,59,,6.70%,,1175,26,,,33,,11,,,,4%,MIL is OFF1 codes,P0133,56.1%,,26,0,6,7,2017
1499555004819,,60,,5.10%,,828,44,,,33,,15,,,,3%,MIL is OFF1 codes,P0133,51.4%,,26,0,6,7,2017
1499555016842,,62,,25.10%,,1421,45,,,33,,30,,,,12%,MIL is OFF1 codes,P0133,63.1%,,26,0,6,7,2017
1499555028855,,63,,16.10%,,1321,51,,,33,,33,,,,5%,MIL is OFF1 codes,P0133,64.7%,,26,0,6,7,2017
1499555040871,,63,,16.50%,,1139,41,,,33,,37,,,,11%,MIL is OFF1 codes,P0133,62.0%,,26,0,6,7,2017
1499555052891,,63,,5.50%,,1032,75,,,34,,32,,,,5%,MIL is OFF1 codes,P0133,49.0%,,26,0,6,7,2017
1499555064911,,64,,6.30%,,1184,61,,,34,,7,,,,4%,MIL is OFF1 codes,P0133,43.5%,,26,0,6,7,2017
1499555076927,,65,,12.90%,,1140,63,,,34,,22,,,,7%,MIL is OFF1 codes,P0133,63.5%,,26,0,6,7,2017
1499555088941,,66,,13.70%,,1355,56,,,34,,26,,,,9%,MIL is OFF1 codes,P0133,50.6%,,26,0,6,7,2017
1499555100961,,67,,13.30%,,1311,60,,,34,,20,,,,9%,MIL is OFF1 codes,P0133,65.5%,,26,0,6,7,2017
1499555112982,,68,,20.40%,,1389,37,,,34,,23,,,,10%,MIL is OFF1 codes,P0133,65.5%,,26,0,6,7,2017
1499555124991,,69,,8.20%,,1326,29,,,34,,22,,,,4%,MIL is OFF1 codes,P0133,68.2%,,26,0,6,7,2017
1499555137012,,69,,,,915,30,,,34,,12,,,,2%,MIL is OFF1 codes,P0133,52.9%,,26,0,6,7,2017
1499555149032,,70,,10.60%,,1471,31,,,34,,28,,,,14%,MIL is OFF1 codes,P0133,68.2%,,26,0,6,7,2017
1499555161046,,71,,23.50%,,1899,50,,,35,,38,,,,9%,MIL is OFF1 codes,P0133,69.4%,,26,0,6,7,2017
1499555173065,,71,,11.00%,,1542,34,,,35,,38,,,,5%,MIL is OFF1 codes,P0133,71.8%,,26,0,6,7,2017
1499555185086,,71,,8.20%,,1614,26,,,35,,35,,,,3%,MIL is OFF1 codes,P0133,54.1%,,26,0,6,7,2017
1499555197099,,70,,9.80%,,1486,21,,,35,,33,,,,4%,MIL is OFF1 codes,P0133,70.6%,,26,0,6,7,2017
1499555209108,,69,,,,828,31,,,35,,13,,,,3%,MIL is OFF1 codes,P0133,56.5%,,26,0,6,7,2017
1499555221122,,70,,5.90%,,1032,28,,,35,,16,,,,5%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499555233138,,71,,7.10%,,1198,46,,,35,,23,,,,4%,MIL is OFF1 codes,P0133,48.2%,,26,0,6,7,2017
1499555245159,,72,,15.30%,,1662,33,,,35,,31,,,,5%,MIL is OFF1 codes,P0133,68.2%,,26,0,6,7,2017
1499555257170,,72,,11.00%,,1724,24,,,36,,36,,,,3%,MIL is OFF1 codes,P0133,71.4%,,26,0,6,7,2017
1499555269191,,72,,10.60%,,1645,18,,,36,,48,,,,6%,MIL is OFF1 codes,P0133,71.4%,,26,0,6,7,2017
1499555281202,,71,,,,1390,23,,,36,,42,,,,4%,MIL is OFF1 codes,P0133,43.5%,,26,0,6,7,2017
1499555293221,,69,,9.40%,,1529,17,,,36,,52,,,,4%,MIL is OFF1 codes,P0133,63.5%,,26,0,6,7,2017
1499555305237,,68,,,,1588,22,,,36,,37,,,,3%,MIL is OFF1 codes,P0133,43.5%,,26,0,6,7,2017
1499555317251,,66,,,,825,22,,,36,,13,,,,3%,MIL is OFF1 codes,P0133,54.1%,,26,0,6,7,2017
1499555329262,,66,,8.60%,,1367,41,,,36,,35,,,,11%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499555341275,,67,,7.50%,,1838,61,,,36,,40,,,,6%,MIL is OFF1 codes,P0133,77.6%,,26,0,6,7,2017
1499555353288,,68,,10.20%,,1621,41,,,36,,41,,,,6%,MIL is OFF1 codes,P0133,73.7%,,26,0,6,7,2017
1499555365305,,68,,21.20%,,1776,36,,,36,,47,,,,9%,MIL is OFF1 codes,P0133,70.2%,,26,0,6,7,2017
1499555377318,,67,,6.30%,,1845,24,,,36,,40,,,,3%,MIL is OFF1 codes,P0133,61.2%,,26,0,6,7,2017
1499555389338,,67,,10.20%,,1606,27,,,36,,23,,,,5%,MIL is OFF1 codes,P0133,70.2%,,26,0,6,7,2017
1499555401347,,67,,5.10%,,846,31,,,37,,2,,,,3%,MIL is OFF1 codes,P0133,52.5%,,26,0,6,7,2017
1499555413360,,69,,5.50%,,859,35,,,37,,1,,,,5%,MIL is OFF1 codes,P0133,49.4%,,26,0,6,7,2017
1499555425373,,70,,11.80%,,825,48,,,37,,11,,,,4%,MIL is OFF1 codes,P0133,52.5%,,26,0,6,7,2017
1499555437394,,72,,14.50%,,1489,32,,,37,,18,,,,10%,MIL is OFF1 codes,P0133,65.5%,,26,0,6,7,2017
1499555449408,,73,,,,798,39,,,37,,12,,,,2%,MIL is OFF1 codes,P0133,49.4%,,26,0,6,7,2017
1499555461427,,75,,22.00%,,1475,71,,,37,,37,,,,22%,MIL is OFF1 codes,P0133,67.8%,,26,0,6,7,2017
1499555473440,,75,,38.80%,,2314,31,,,37,,11,,,,16%,MIL is OFF1 codes,P0133,71.8%,,26,0,6,7,2017
1499555485452,,76,,40.40%,,1983,36,,,37,,37,,,,15%,MIL is OFF1 codes,P0133,67.1%,,26,0,6,7,2017
1499555497472,,77,,25.10%,,1655,67,,,37,,45,,,,13%,MIL is OFF1 codes,P0133,65.9%,,26,0,6,7,2017
1499555509482,,77,,17.60%,,1441,70,,,37,,50,,,,13%,MIL is OFF1 codes,P0133,65.9%,,26,0,6,7,2017
1499555521491,,75,,28.20%,,1588,82,,,37,,57,,,,17%,MIL is OFF1 codes,P0133,65.9%,,26,0,6,7,2017
1499555533510,,75,,22.70%,,1867,45,,,37,,65,,,,12%,MIL is OFF1 codes,P0133,70.2%,,26,0,6,7,2017
1499555545521,,72,,37.30%,,2254,57,,,37,,77,,,,16%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499555557528,,70,,47.10%,,2569,75,,,37,,87,,,,17%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499555569541,,69,,56.90%,,2785,58,,,36,,85,,,,26%,MIL is OFF1 codes,P0133,67.8%,,26,0,6,7,2017
1499555581553,,68,,32.20%,,2613,40,,,36,,81,,,,11%,MIL is OFF1 codes,P0133,75.3%,,26,0,6,7,2017
1499555593566,,66,,32.90%,,2527,58,,,36,,83,,,,17%,MIL is OFF1 codes,P0133,75.3%,,26,0,6,7,2017
1499555605587,,65,,38.40%,,2669,55,,,36,,86,,,,17%,MIL is OFF1 codes,P0133,74.9%,,26,0,6,7,2017
1499555617599,,63,,38.40%,,2740,57,,,36,,91,,,,17%,MIL is OFF1 codes,P0133,76.1%,,26,0,6,7,2017
1499555629611,,63,,11.80%,,2851,70,,,36,,93,,,,6%,MIL is OFF1 codes,P0133,46.7%,,26,0,6,7,2017
1499555641624,,62,,45.10%,,2965,62,,,36,,91,,,,18%,MIL is OFF1 codes,P0133,75.3%,,26,0,6,7,2017
1499555653634,,61,,44.30%,,2837,58,,,35,,87,,,,19%,MIL is OFF1 codes,P0133,74.1%,,26,0,6,7,2017
1499555665645,,61,,40.00%,,2770,56,,,35,,88,,,,17%,MIL is OFF1 codes,P0133,74.9%,,26,0,6,7,2017
1499555677665,,60,,38.00%,,2786,51,,,35,,87,,,,16%,MIL is OFF1 codes,P0133,76.1%,,26,0,6,7,2017
1499555689678,,60,,36.10%,,2795,56,,,35,,91,,,,15%,MIL is OFF1 codes,P0133,76.5%,,26,0,6,7,2017
1499555701695,,60,,30.20%,,2866,48,,,35,,91,,,,15%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499555713712,,60,,37.60%,,2846,45,,,35,,90,,,,16%,MIL is OFF1 codes,P0133,77.6%,,26,0,6,7,2017
1499555725723,,59,,38.80%,,2843,49,,,34,,92,,,,17%,MIL is OFF1 codes,P0133,77.3%,,26,0,6,7,2017
1499555737732,,59,,39.20%,,2931,49,,,34,,95,,,,17%,MIL is OFF1 codes,P0133,77.3%,,26,0,6,7,2017
1499555749752,,59,,30.20%,,2973,49,,,34,,93,,,,14%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499555761764,,58,,32.20%,,2964,35,,,33,,91,,,,15%,MIL is OFF1 codes,P0133,78.4%,,26,0,6,7,2017
1499555773783,,58,,32.50%,,2842,35,,,34,,87,,,,13%,MIL is OFF1 codes,P0133,77.6%,,26,0,6,7,2017
1499555785799,,57,,38.00%,,2744,61,,,33,,91,,,,19%,MIL is OFF1 codes,P0133,78.4%,,26,0,6,7,2017
1499555797807,,57,,43.90%,,2953,36,,,33,,91,,,,18%,MIL is OFF1 codes,P0133,76.5%,,26,0,6,7,2017
1499555809821,,57,,29.80%,,2880,39,,,33,,90,,,,13%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499555821847,,57,,26.30%,,2788,66,,,33,,93,,,,15%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499555833859,,57,,36.90%,,3000,23,,,33,,95,,,,17%,MIL is OFF1 codes,P0133,76.1%,,26,0,6,7,2017
1499555845872,,57,,12.50%,,2979,21,,,33,,88,,,,7%,MIL is OFF1 codes,P0133,47.1%,,26,0,6,7,2017
1499555857882,,56,,42.70%,,2945,88,,,33,,105,,,,39%,MIL is OFF1 codes,P0133,74.1%,,26,0,6,7,2017
1499555869893,,57,,31.80%,,3225,75,,,33,,91,,,,8%,MIL is OFF1 codes,P0133,72.9%,,26,0,6,7,2017
1499555881903,,57,,50.20%,,2875,50,,,33,,91,,,,23%,MIL is OFF1 codes,P0133,72.9%,,26,0,6,7,2017
1499555893917,,57,,34.10%,,2851,26,,,33,,85,,,,14%,MIL is OFF1 codes,P0133,79.6%,,26,0,6,7,2017
1499555905930,,57,,23.90%,,2525,21,,,33,,78,,,,13%,MIL is OFF1 codes,P0133,78.4%,,26,0,6,7,2017
1499555917946,,57,,50.20%,,2398,93,,,33,,78,,,,26%,MIL is OFF1 codes,P0133,71.4%,,26,0,6,7,2017
1499555929966,,58,,42.40%,,2678,25,,,33,,90,,,,12%,MIL is OFF1 codes,P0133,72.5%,,26,0,6,7,2017
1499555941980,,58,,9.80%,,2604,23,,,33,,72,,,,6%,MIL is OFF1 codes,P0133,46.7%,,26,0,6,7,2017
1499555953996,,57,,9.40%,,2196,31,,,33,,66,,,,8%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499555966007,,57,,16.10%,,2006,59,,,33,,73,,,,18%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499555978030,,57,,13.70%,,2330,19,,,33,,70,,,,9%,MIL is OFF1 codes,P0133,80.0%,,26,0,6,7,2017
1499555990042,,57,,7.50%,,1995,28,,,33,,31,,,,4%,MIL is OFF1 codes,P0133,44.7%,,26,0,6,7,2017
1499556002062,,57,,5.50%,,1077,81,,,34,,23,,,,3%,MIL is OFF1 codes,P0133,55.3%,,26,0,6,7,2017
1499556014078,,59,,43.10%,,2245,87,,,33,,60,,,,22%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499556026096,,60,,49.40%,,2148,39,,,33,,77,,,,31%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499556038111,,61,,30.20%,,2518,20,,,33,,78,,,,14%,MIL is OFF1 codes,P0133,75.3%,,26,0,6,7,2017
1499556050131,,61,,52.20%,,2693,22,,,33,,92,,,,24%,MIL is OFF1 codes,P0133,69.4%,,26,0,6,7,2017
1499556062152,,61,,25.10%,,2697,37,,,33,,88,,,,13%,MIL is OFF1 codes,P0133,80.0%,,26,0,6,7,2017
1499556074168,,61,,24.30%,,2777,38,,,33,,85,,,,13%,MIL is OFF1 codes,P0133,76.5%,,26,0,6,7,2017
1499556086181,,60,,23.10%,,2623,35,,,33,,87,,,,13%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499556098203,,60,,11.00%,,2763,19,,,33,,91,,,,6%,MIL is OFF1 codes,P0133,47.1%,,26,0,6,7,2017
1499556110219,,59,,11.00%,,2783,58,,,34,,82,,,,6%,MIL is OFF1 codes,P0133,58.8%,,26,0,6,7,2017
1499556122229,,59,,10.60%,,2361,18,,,34,,52,,,,13%,MIL is OFF1 codes,P0133,56.5%,,26,0,6,7,2017
1499556134245,,59,,5.90%,,1295,37,,,34,,15,,,,4%,MIL is OFF1 codes,P0133,56.5%,,26,0,6,7,2017
1499556146255,,60,,30.20%,,1486,67,,,34,,43,,,,19%,MIL is OFF1 codes,P0133,64.7%,,26,0,6,7,2017
1499556158276,,63,,43.50%,,2074,38,,,33,,56,,,,23%,MIL is OFF1 codes,P0133,65.9%,,26,0,6,7,2017
1499556170291,,65,,22.00%,,1723,46,,,34,,58,,,,12%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499556182302,,66,,30.20%,,1978,40,,,34,,67,,,,15%,MIL is OFF1 codes,P0133,68.2%,,26,0,6,7,2017
1499556194320,,66,,24.70%,,2202,53,,,35,,75,,,,16%,MIL is OFF1 codes,P0133,74.9%,,26,0,6,7,2017
1499556206332,,66,,28.60%,,2348,52,,,35,,73,,,,13%,MIL is OFF1 codes,P0133,72.9%,,26,0,6,7,2017
1499556218346,,66,,11.40%,,2277,16,,,35,,66,,,,5%,MIL is OFF1 codes,P0133,75.3%,,26,0,6,7,2017
1499556230355,,65,,5.90%,,1919,18,,,35,,52,,,,3%,MIL is OFF1 codes,P0133,44.7%,,26,0,6,7,2017
1499556242373,,64,,43.10%,,1936,82,,,35,,78,,,,21%,MIL is OFF1 codes,P0133,66.7%,,26,0,6,7,2017
1499556254389,,64,,49.00%,,2669,62,,,35,,83,,,,19%,MIL is OFF1 codes,P0133,72.5%,,26,0,6,7,2017
1499556266409,,64,,21.20%,,2733,19,,,35,,82,,,,7%,MIL is OFF1 codes,P0133,80.0%,,26,0,6,7,2017
1499556278419,,63,,17.60%,,2503,23,,,35,,76,,,,11%,MIL is OFF1 codes,P0133,70.6%,,26,0,6,7,2017
1499556290438,,63,,16.90%,,2381,41,,,36,,71,,,,8%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499556302452,,63,,17.30%,,2192,33,,,35,,71,,,,14%,MIL is OFF1 codes,P0133,78.8%,,26,0,6,7,2017
1499556314469,,63,,5.50%,,1818,60,,,36,,45,,,,10%,MIL is OFF1 codes,P0133,44.3%,,26,0,6,7,2017
1499556326568,,63,,11.80%,,1408,20,,,36,,21,,,,4%,MIL is OFF1 codes,P0133,65.9%,,26,0,6,7,2017
1499556338588,,64,,27.80%,,1694,59,,,36,,50,,,,19%,MIL is OFF1 codes,P0133,64.7%,,26,0,6,7,2017
1499556350595,,65,,,,1674,98,,,36,,33,,,,2%,MIL is OFF1 codes,P0133,58.8%,,26,0,6,7,2017
1499556362605,,65,,35.30%,,1625,65,,,35,,50,,,,30%,MIL is OFF1 codes,P0133,63.5%,,26,0,6,7,2017
1499556374622,,66,,5.90%,,1679,30,,,36,,23,,,,3%,MIL is OFF1 codes,P0133,43.5%,,26,0,6,7,2017
1499556386649,,66,,35.70%,,1756,39,,,36,,46,,,,21%,MIL is OFF1 codes,P0133,63.1%,,26,0,6,7,2017
1499556398663,,66,,5.90%,,1803,19,,,36,,28,,,,4%,MIL is OFF1 codes,P0133,44.3%,,26,0,6,7,2017
1499556410671,,66,,20.00%,,1679,51,,,36,,37,,,,15%,MIL is OFF1 codes,P0133,64.7%,,26,0,6,7,2017
1499556422681,,66,,33.30%,,2529,24,,,36,,46,,,,19%,MIL is OFF1 codes,P0133,72.9%,,26,0,6,7,2017
1499556434689,,67,,32.90%,,1836,19,,,36,,41,,,,16%,MIL is OFF1 codes,P0133,65.9%,,26,0,6,7,2017
1499556446709,,68,,,,852,24,,,36,,22,,,,3%,MIL is OFF1 codes,P0133,52.5%,,26,0,6,7,2017
1499556458721,,69,,37.60%,,1962,83,,,36,,50,,,,21%,MIL is OFF1 codes,P0133,65.5%,,26,0,6,7,2017
1499556470742,,70,,38.00%,,2162,18,,,36,,50,,,,5%,MIL is OFF1 codes,P0133,69.0%,,26,0,6,7,2017
1499556482751,,69,,,,1433,60,,,36,,32,,,,4%,MIL is OFF1 codes,P0133,44.3%,,26,0,6,7,2017
1499556494770,,69,,57.60%,,2747,95,,,36,,60,,,,37%,MIL is OFF1 codes,P0133,69.4%,,26,0,6,7,2017
1499556506778,,69,,7.80%,,1992,95,,,36,,57,,,,4%,MIL is OFF1 codes,P0133,50.2%,,26,0,6,7,2017
1499556518788,,69,,28.20%,,2000,18,,,36,,42,,,,5%,MIL is OFF1 codes,P0133,64.7%,,26,0,6,7,2017
1499556530802,,69,,,,811,31,,,36,,0,,,,3%,MIL is OFF1 codes,P0133,50.2%,,26,0,6,7,2017
1499556542815,,69,,,,784,29,,,37,,0,,,,2%,MIL is OFF1 codes,P0133,57.3%,,26,0,6,7,2017
1499556554822,,71,,,,784,58,,,37,,6,,,,2%,MIL is OFF1 codes,P0133,56.1%,,26,0,6,7,2017
1499556566840,,73,,39.60%,,2418,64,,,37,,45,,,,13%,MIL is OFF1 codes,P0133,66.7%,,26,0,6,7,2017
1499556578852,,74,,18.80%,,1961,25,,,37,,25,,,,11%,MIL is OFF1 codes,P0133,71.4%,,26,0,6,7,2017
1499556590865,,74,,30.60%,,1673,46,,,37,,15,,,,11%,MIL is OFF1 codes,P0133,63.1%,,26,0,6,7,2017
1499556602882,,75,,17.60%,,1928,64,,,38,,10,,,,6%,MIL is OFF1 codes,P0133,71.4%,,26,0,6,7,2017
1499556614893,,75,,22.70%,,1714,24,,,38,,26,,,,11%,MIL is OFF1 codes,P0133,65.9%,,26,0,6,7,2017
1499556626914,,77,,6.70%,,1308,38,,,38,,8,,,,4%,MIL is OFF1 codes,P0133,45.9%,,26,0,6,7,2017
